month,closeLogDiff,G0000027_exp,logDiff(G1140672)_9,diff(G0900608)_9_abs,diff(G1139851)_12_abs,G1122135,logDiff(G1502569)_6_abs
2004-12,-0.01784354206319677,27.112638920657883,0.10189430768133967,3.6,0.04772727200000004,451,0.011045111751095682
2005-01,-0.013178437109345298,20.085536923187668,0.04437588140070936,2.5999999999999996,0.056991342,454,0.02025134705018239
2005-02,-0.026049725808503066,20.085536923187668,0.0017167386190539702,1.7999999999999998,0.073142857,457,0.019559317271864884
2005-03,-0.08057741762263954,22.197951281441636,-0.04285145740933949,1.7000000000000002,0.11013834,461,0.01325456516968071
2005-04,-0.07132264681113681,33.11545195869231,-0.1451820098444987,0.7999999999999998,0.053290043000000065,465,0.019121848007342734
2005-05,-0.03068976723487754,16.444646771097048,-0.14406134317423547,0.09999999999999964,0.02731601699999997,468,0.02310703564518235
2005-06,0.0072168584151829085,12.182493960703473,-0.10227884912041763,0.30000000000000027,0.0018181809999999743,473,0.02795234743333186
2005-07,-0.0015705452861052016,24.532530197109352,0.05853133322498394,0.5999999999999996,0.030177866000000053,472,0.022868434718354536
2005-08,-0.041741029804754526,36.59823444367799,0.10163264554381168,0.2999999999999998,0.04401185699999999,478,0.02322310461101118
2005-09,-0.03212899014732701,109.94717245212352,0.12055696253910853,0.2999999999999998,0.013181817999999956,481,0.027902362608320352
2005-10,0.007471353939581815,73.69979369959579,0.08324804409311959,0.5,0.02662337700000006,486,0.02577728043446914
2005-11,0.012254231574926167,33.11545195869231,0.12707836958651608,0.7000000000000002,0.015000000000000013,489,0.01919576319678029
2005-12,0.014427729793614341,29.96410004739701,0.1979604506784094,0.40000000000000036,0.033181817999999974,492,0.01802958078320671
2006-01,0.01335197791751866,54.598150033144236,0.32378707709389776,0.7000000000000002,0.060952381,497,0.017858223700009113
2006-02,0.06687614663555966,36.59823444367799,0.3403258059372032,1.7000000000000002,0.05049999999999999,501,0.016263826673297288
2006-03,0.05134588235245449,29.96410004739701,0.3154967606346579,0.8999999999999995,0.06839920900000007,506,0.020494178253529505
2006-04,0.032781604881532256,33.11545195869231,0.17964548172654293,1.3999999999999995,0.029909091000000054,514,0.02909223125300464
2006-05,0.0030977199931528088,66.68633104092515,0.14207323833748564,2.0,0.04245059299999998,517,0.021695447450859717
2006-06,0.005224685999205614,73.69979369959579,0.11993522710971405,1.2000000000000002,0.008636364000000007,521,0.030396261341204323
2006-07,-0.005488053253657088,60.34028759736195,0.16136619161796695,1.8000000000000007,0.014090908999999985,523,0.023281615616021156
2006-08,0.006602132832174312,44.701184493300815,0.13145219331201652,1.6000000000000005,0.025217390999999978,526,0.021939451983215008
2006-09,0.03621759646731543,8.16616991256765,0.08269171584511348,0.0,0.014090908999999985,529,0.017921982188946473
2006-10,0.028713877407967214,3.6692966676192444,0.037838825889846106,1.3000000000000003,0.022987013000000056,530,0.003947113867410756
2006-11,0.01502149949069842,7.38905609893065,0.01652930195121005,1.3000000000000007,0.001818182000000057,529,0.02071420438756366
2006-12,0.0037405457937767506,12.182493960703473,0.0037336695520489016,1.1999999999999997,0.04248917799999996,534,0.02021321215368399
2007-01,0.03950305911994323,8.16616991256765,0.007281585571263349,2.8999999999999995,0.05577922099999999,532,0.025062992169535114
2007-02,0.031672964035457774,11.023176380641601,0.024010757324785637,3.4,0.04049999999999998,541,0.02775614275148275
2007-03,0.012960556861352057,16.444646771097048,0.052643733485422395,3.2,0.018260869999999985,542,0.032753878865958264
2007-04,0.01531852279828122,13.463738035001692,0.13205972201306615,3.8000000000000003,0.017000000000000015,546,0.040089009781597795
2007-05,0.008145907596320834,14.879731724872837,0.16562667822178412,3.4000000000000004,0.018814229999999932,548,0.034667068333774864
2007-06,0.0363013373278403,14.879731724872837,0.18540322333136228,2.3,0.023181817999999965,550,0.03713485535006722
2007-07,0.036699167263478105,11.023176380641601,0.1778300510076578,2.0,0.094545455,551,0.04101947421831742
2007-08,0.07503841717122767,7.38905609893065,0.17536170585889543,2.1999999999999997,0.23608695599999996,547,0.04776934392034793
2007-09,0.04439973081731935,16.444646771097048,0.16245681576751458,1.1,0.38510822499999997,547,0.053355866108753425
2007-10,0.033782783537338046,33.11545195869231,0.12807518024035858,0.8999999999999999,0.35098814300000003,548,0.04736544413835819
2007-11,0.00531874609576527,73.69979369959579,0.11209932463160222,2.1,0.47318181800000003,552,0.05818468865748638
2007-12,0.0650025643900658,60.34028759736195,0.11024367848289796,2.3,0.6277619050000001,559,0.06329782618933688
2008-01,0.06810347193154725,73.69979369959579,0.11867356430756448,3.3000000000000003,0.786363637,560,0.06094316232444896
2008-02,0.05298474974265788,54.598150033144236,0.1342326057519161,3.5,0.8721904759999999,561,0.06286028441749014
2008-03,0.002533201748569469,54.598150033144236,0.15728547863262943,3.8999999999999995,1.115021739,566,0.055954971851033264
2008-04,0.00021103055400728543,49.40244910553017,0.1844628852352974,4.5,1.0470000000000002,566,0.05938177202532291
2008-05,-0.04014406334566062,66.68633104092515,0.20412791584600853,5.1,0.9320553360000001,567,0.05296153436683859
2008-06,-0.08090610035450746,148.4131591025766,0.216575035272494,5.2,0.8985281390000001,570,0.038136828440569204
2008-07,-0.17119227928622333,270.42640742615254,0.22058709487290784,5.4,0.9454545449999999,573,0.039679411393554354
2008-08,-0.16128945595360314,221.40641620418717,0.21312534965309826,3.7,0.8563438740000001,585,0.03488595018471585
2008-09,-0.05922975169736533,134.28977968493552,0.19132750612955007,3.1000000000000005,1.4317099569999998,589,0.0353069853658079
2008-10,-0.0024106499708925755,40.4473043600674,0.1577772885747164,0.7999999999999998,2.944347826,587,0.056266733972688776
2008-11,0.0065188921556858515,3.0041660239464334,0.12354548704633395,2.5999999999999996,2.838679654,584,0.05109920456273365
2008-12,-0.03445618470439615,1.1051709180756477,0.09060428876691251,4.5,2.5365454549999997,577,0.04206701794689138
2009-01,-0.004044706903778339,1.0,0.058840500022933284,6.6000000000000005,2.183181818,570,0.053158761691390666
2009-02,0.06518010722949394,1.2214027581601699,0.043062795251034736,8.2,2.111904762,563,0.04999018957713108
2009-03,0.0692858444038863,0.6703200460356393,0.043267980248515414,10.4,3.0633181819999997,542,0.03489823709365503
2009-04,0.06481344303413095,0.4965853037914095,0.058011292356466626,12.9,0.6859523809999999,527,0.01621211791020105
2009-05,0.042828300924445895,0.2725317930340126,0.06389564101256884,13.4,0.45476284599999994,510,0.005702880212934858
2009-06,0.03866013489546544,0.2465969639416065,0.06184092036492306,13.600000000000001,0.09716450300000012,504,0.007117848680686656
2009-07,0.05094577153088781,0.1224564282529819,0.050815334831209036,13.7,0.4760869569999999,495,0.01451188257878755
2009-08,0.04531481591370229,0.22313016014842982,0.03995431550703277,9.9,0.6778138530000002,486,0.01901076794706391
2009-09,0.0004506071977604109,0.2725317930340126,0.027908788117076533,8.4,1.4713636359999998,483,0.013394367652754369
2009-10,-0.03775370821495594,0.8187307530779818,0.01666705248521172,5.7,2.975652174,480,0.01878764114533915
2009-11,-0.08717792353259463,6.0496474644129465,0.0033003330286573984,2.5999999999999996,3.0361904760000002,481,0.013429484087173371
2009-12,-0.07074495739050857,14.879731724872837,-0.01311494207782804,0.10000000000000009,2.90409091,483,0.01309734234984905
2010-01,-0.060859760825135945,13.463738035001692,-0.03273614739827124,3.2,2.8132900430000003,489,0.0008028474753505321
2010-02,-0.08783911033334804,8.16616991256765,-0.04102297934657706,4.8,2.786190476,496,0.0040127391261837175
2010-03,-0.10610343866129412,9.974182454814718,-0.038831809855665256,6.6000000000000005,4.087905139,504,0.0017176601109829548
2010-04,-0.04780676379245288,9.025013499434122,-0.025084927355729647,10.0,1.719047619,509,0.012015845084428989
2010-05,0.028690572032100764,7.38905609893065,-0.013423020332140823,9.7,1.3171645029999999,519,0.018254136236748764
2010-06,0.0697410360063705,3.0041660239464334,-0.0008343763521194703,9.9,0.6240909089999999,525,0.023917433060589133
2010-07,0.08246430876093755,3.3201169227365472,0.0082304991365163,9.9,0.37130434700000003,531,0.01639685458239981
2010-08,0.05619265130776896,3.0041660239464334,0.028422538506133854,7.5,0.30900432899999997,537,0.018411270247368883
2010-09,0.010360363413219775,3.0041660239464334,0.05614947085135569,6.6,0.24590909100000002,541,0.025103261748752992
2010-10,-0.03858653747578228,3.3201169227365472,0.09440218942717227,5.0,0.25559288599999996,547,0.01663546469880206
2010-11,0.0015001655326207786,3.0041660239464334,0.10711776476069801,4.7,0.18930736000000004,552,0.01808272757507101
2010-12,0.05828832301799758,4.4816890703380645,0.09707013740747605,4.3999999999999995,0.1824110670000001,554,0.01907208317390463
2011-01,0.07882441682717944,4.953032424395115,0.06157053083078168,3.0999999999999996,0.06761904799999996,553,0.027103055586332303
2011-02,0.04739234876239845,8.16616991256765,0.029132314037320306,3.2,0.10740476200000004,551,0.02023835356832393
2011-03,0.02665360069459277,14.879731724872837,-0.000835073117421814,3.4999999999999996,0.07173912999999998,565,0.024284324333194718
2011-04,-0.012288010301624352,24.532530197109352,-0.02489755162172802,2.7,0.01666666699999997,578,0.03033807662355059
2011-05,0.0009671690801423827,36.59823444367799,-0.04754994077027774,2.3999999999999995,0.07010822500000002,587,0.02857190926959685
2011-06,-0.04617069270754981,36.59823444367799,-0.06526681540063173,1.2999999999999998,0.15318181800000008,596,0.029878841392549482
2011-07,-0.040749116949336306,36.59823444367799,-0.07953816679502257,1.6000000000000005,0.1516996049999999,605,0.025639188566322524
2011-08,-0.05629541121745513,44.701184493300815,-0.07497655554890148,1.2000000000000002,0.08656126500000005,607,0.03646854762378471
2011-09,-0.044689391102345766,49.40244910553017,-0.05338787341806128,0.2999999999999998,0.19772727300000004,614,0.04046664808437761
2011-10,-0.060948737017984034,33.11545195869231,-0.011209084534719693,0.0,0.23339826899999994,620,0.03430159320431336
2011-11,-0.023509544533839688,29.96410004739701,0.018692133012153,0.7999999999999998,0.24045454599999994,623,0.03574907834016727
2011-12,0.004856169934568999,20.085536923187668,0.03690455693545136,2.1999999999999993,0.45559288600000014,631,0.03640173066625785
2012-01,0.019224797975966157,18.17414536944306,0.041964199099032484,2.8000000000000003,0.22714285700000003,638,0.03594316945195786
2012-02,-0.03473470166557288,18.17414536944306,0.04914994111161164,2.3,0.134547619,642,0.031304360173691315
2012-03,-0.05173795800142514,14.879731724872837,0.058221776477423326,2.0999999999999996,0.07217391299999998,642,0.027559276563780877
2012-04,-0.06854161671523287,9.974182454814718,0.06811817210907378,3.1000000000000005,0.10676190499999993,647,0.03188480464901122
2012-05,-0.030396175722113172,5.4739473917272,0.07723134793599051,3.1,0.19859683799999994,652,0.03493846944560186
2012-06,0.025720576603051687,5.4739473917272,0.08499321283339256,3.3999999999999995,0.17636363700000002,650,0.04318104073319606
2012-07,0.053796540027629264,4.0551999668446745,0.09076171623667317,3.6999999999999997,0.08272727299999993,642,0.0489231822348577
2012-08,0.03444257181296864,5.4739473917272,0.09808775632874678,2.6000000000000005,0.15043478300000002,640,0.04913071575200245
2012-09,0.01950144855915309,7.38905609893065,0.10318423623523021,1.7000000000000002,0.301688312,636,0.04776999819607486
2012-10,0.02557079395545414,9.025013499434122,0.10906035097300748,1.4,0.353852814,630,0.06060510208547143
2012-11,0.03821570684054015,6.0496474644129465,0.0959639882617429,1.7999999999999998,0.36045454599999993,630,0.05303440512003377
2012-12,-0.013157964444214576,5.4739473917272,0.0639000612774625,1.5,0.5231363640000001,629,0.03047358852808202
2013-01,-0.021269904340077694,4.953032424395115,0.006867634775488796,1.0999999999999999,0.252597402,629,0.017188491562740715
2013-02,-0.027386858391634017,7.38905609893065,-0.034367643504207734,1.3,0.17054761899999993,633,0.01258049609935874
2013-03,0.018739675832558422,4.4816890703380645,-0.05715841383994924,1.7000000000000002,0.07196687400000001,635,0.006977193944455173
2013-04,0.005364567249446339,3.0041660239464334,-0.062188343792617395,2.1999999999999997,0.060181818,632,0.0004909070722263209
2013-05,0.025917590980582883,4.0551999668446745,-0.06873221724332801,3.0999999999999996,0.16043478199999994,631,0.0008924986089331455
2013-06,0.012032317023107919,6.0496474644129465,-0.07539364269611504,2.6,0.13716450299999994,632,0.007486642011331313
2013-07,0.04064640187137136,7.38905609893065,-0.08438739227754688,2.4,0.03363636400000003,635,0.012766988650725786
2013-08,0.013343418046028177,4.4816890703380645,-0.07070613411301796,2.8,0.04573499000000003,636,0.019619425809876745
2013-09,0.02535371745124132,3.3201169227365472,-0.03601289392496909,2.9,0.11714285699999993,638,0.02294128997165501
2013-10,-0.0017249141765559028,2.718281828459045,0.02552691159589049,2.9,0.18343873500000007,641,0.021462515158261475
2013-11,0.012636671605254557,3.3201169227365472,0.060304629127822196,2.3,0.15818181899999995,639,0.017919644162005532
2013-12,0.008863258753717962,4.4816890703380645,0.06600802911693116,1.2,0.09211904800000004,638,0.021255301872558974
2014-01,0.014231328798878007,4.953032424395115,0.042885591538088796,1.0,0.03727272800000003,640,0.020530259826758268
2014-02,0.004589660816815722,3.0041660239464334,0.037595528457536,1.3,0.019500000000000073,642,0.021106883309459867
2014-03,-0.01637544731827517,4.4816890703380645,0.04964746149908805,1.7000000000000002,0.036666666000000014,647,0.018492734475927364
2014-04,-0.01997834178982899,7.38905609893065,0.07931675482858669,1.3,0.12324675299999999,652,0.020968754269022227
2014-05,-0.03089940911833261,8.16616991256765,0.08584155817811912,0.19999999999999996,0.10869565300000006,653,0.02989423472698416
2014-06,-0.053315233850025734,8.16616991256765,0.07148530646071016,0.0,0.16523809500000008,654,0.024446237686515104
2014-07,-0.06554436831112237,7.38905609893065,0.03639411845772589,0.0,0.17260869599999995,656,0.024935081692701644
2014-08,-0.06521490208746922,5.4739473917272,0.023853678879400597,0.3999999999999999,0.168225108,657,0.025497616759225572
2014-09,-0.04620548350125289,5.4739473917272,0.03321605000853012,0.7,0.16318181799999998,660,0.02713435856417945
2014-10,-0.08833975489616552,5.4739473917272,0.06388238388761724,0.0,0.10608695600000007,659,0.02003497836710899
2014-11,-0.09425244502082528,3.6692966676192444,0.06486790965430167,0.10000000000000009,0.07125541199999996,658,0.018929339898253517
2014-12,-0.12871735348993774,2.225540928492468,0.0372986562481783,1.1,0.013073592999999994,655,0.024237735219859502
2015-01,-0.07051309452175922,0.9048374180359595,-0.02128520725640204,2.3,0.087489178,648,0.03127806314785175
2015-02,-0.017447900301414576,1.0,-0.05968622105047494,1.7999999999999998,0.04338095200000003,641,0.03503014214110145
2015-03,0.036879694725574994,0.9048374180359595,-0.07838452892098235,1.3000000000000003,0.10474025900000006,631,0.03857842737242745
2015-04,0.016614293027692975,0.8187307530779818,-0.07647509775326178,0.9000000000000001,0.15714285700000008,617,0.043612695564062776
2015-05,-0.0009524359374023794,1.0,-0.07950713683149235,0.6000000000000001,0.17207039400000002,602,0.04659024988512783
2015-06,0.0001942556977660992,1.1051709180756477,-0.08752803936226972,0.7000000000000002,0.22922077900000004,598,0.04666198002478339
2015-07,0.020001880230468366,1.2214027581601699,-0.0989737036988867,0.9000000000000001,0.28391304399999995,588,0.04367717752677969
2015-08,-0.038230369393014774,1.2214027581601699,-0.09003126555704277,1.2000000000000002,0.342987013,579,0.03569590030004832
2015-09,-0.03023241860662447,1.0,-0.06143255758460864,0.5,0.291818182,565,0.03581556745731529
2015-10,-0.031948213831338015,1.2214027581601699,-0.010440064996683596,0.3999999999999999,0.20086956500000008,558,0.03499025720012838
2015-11,0.03457451210329865,1.6487212707001282,0.021037590292658948,0.20000000000000018,0.115714286,545,0.03801341429531835
2015-12,0.02191559359502769,2.0137527074704766,0.03402974858631147,0.5999999999999996,0.1022727269999999,539,0.036144751059976166
2016-01,0.04263345394144502,4.0551999668446745,0.02814944326648927,0.6000000000000001,0.16523809499999997,527,0.0384372425206827
2016-02,0.017134643224670107,2.718281828459045,0.026708951264521552,1.7999999999999998,0.32571428599999996,509,0.03996366254509187
2016-03,0.009396684128197996,2.45960311115695,0.03128832103939416,1.7999999999999998,0.12772727299999997,492,0.03593707365830223
2016-04,-0.024804533453828728,3.0041660239464334,0.040324976617378994,1.8999999999999995,0.048376622999999896,478,0.03433175839470337
2016-05,-0.008113438071477214,2.718281828459045,0.04750233398500381,0.8999999999999999,0.03846320300000006,468,0.028672816798806622
2016-06,-0.002926813585246074,2.718281828459045,0.051331461598104866,0.30000000000000027,0.05136363700000002,460,0.030691497927000988
2016-07,-0.0035535352769766188,2.225540928492468,0.05256684589504168,0.8000000000000003,0.005059287999999995,457,0.02708487191752873
2016-08,-0.03803028895251176,3.0041660239464334,0.05847930893830178,1.2,0.07832298199999999,452,0.025204358554251627
2016-09,-0.06198797550698283,4.4816890703380645,0.0668592462450528,1.5999999999999999,0.02227272800000002,449,0.027884542812785185
2016-10,-0.03626047368880441,4.953032424395115,0.07929223859516199,2.4000000000000004,0.02913043500000001,450,0.018849580395054133
2016-11,-0.01352610398575587,5.4739473917272,0.08305022873749213,4.1,0.01826839800000002,458,0.023147987228027134
2016-12,0.014112768973861198,8.16616991256765,0.07732271988588035,5.6,0.02727272699999994,458,0.025437698187312563
2017-01,0.008117245711280079,12.182493960703473,0.06285925961785122,8.0,0.11476190499999994,461,0.02877948879121739
2017-02,0.03832565366279065,14.879731724872837,0.05445471304092386,8.2,0.22509523799999998,466,0.03053921903296164
2017-03,0.05015100870267579,11.023176380641601,0.05502092840190276,6.9,0.08383399199999997,472,0.031015281506431513
2017-04,0.07329987616319725,9.025013499434122,0.06204608616381169,6.6,0.0004090910000000836,481,0.03272460498055185
2017-05,0.06661678513023578,6.6858944422792685,0.07820695314903325,5.2,0.04792490100000002,487,0.0257185292879889
2017-06,0.05781398077797771,4.953032424395115,0.10299332106916825,3.7,0.12590909100000003,492,0.030342133472233357
2017-07,0.019167127881977886,5.4739473917272,0.13526239530705197,2.4,0.199696969,495,0.01917082523416802
2017-08,-0.006279597951977606,6.6858944422792685,0.15622752377209714,2.4000000000000004,0.13565217400000007,498,0.017899710543277436
2017-09,-0.005799977753123187,9.025013499434122,0.16560872695323425,1.2,0.1718181809999999,502,0.017045566482616792
2017-10,0.03653551733927213,7.38905609893065,0.16430305129127643,1.4,0.236363636,503,0.016756719797493602
2017-11,0.04978065803375975,9.025013499434122,0.14935738125497888,1.7999999999999998,0.178181818,508,0.019586750609675185
2017-12,0.04126911685067122,8.16616991256765,0.1195354838171685,1.7999999999999998,0.17430736000000002,513,0.01420890040005851
2018-01,0.0066572753526894235,8.16616991256765,0.07592069029547233,2.8,0.18932900399999997,516,0.019121308330332987
2018-02,-0.04402727614057034,9.025013499434122,0.03253875578677423,1.7999999999999998,0.20950000000000002,522,0.016928893613007645
2018-03,-0.05530992177998306,11.023176380641601,-0.01072227238712209,0.5,0.11662055300000007,528,0.018169709291308678
2018-04,-0.04904508311384653,12.182493960703473,-0.05282371172490219,0.10000000000000009,0.11402381000000006,534,0.01981291647350858
2018-05,-0.022652310999106667,16.444646771097048,-0.0699671794876906,0.5,0.08043478299999995,537,0.023641437612324623
2018-06,-0.0010735067349566807,18.17414536944306,-0.06324295532417779,0.8999999999999999,0.03727272699999995,543,0.024618208080070758
2018-07,-0.017762634546278022,18.17414536944306,-0.031997900389997724,2.0,0.007878788000000081,544,0.02150620522096336
2018-08,-0.01616791752321539,14.879731724872837,-0.013910112402171215,1.7999999999999998,0.06782608699999992,550,0.019631944850454275
2018-09,-0.024608078060109645,9.974182454814718,-0.00733499621156497,2.5999999999999996,0.07264069300000009,552,0.024707698188569438
2018-10,-0.005262870266730418,12.182493960703473,-0.01246898947973385,3.5999999999999996,0.034189723000000005,555,0.025096567337880238
2018-11,-0.0013790993605936053,9.025013499434122,-0.018372388804792195,2.6,0.03863636399999992,550,0.021698663045437883
2018-12,-0.00682501898533619,6.6858944422792685,-0.022444032839763928,1.2999999999999998,0.16226190500000004,553,0.022539745006607603
2019-01,-0.016562456643153783,4.953032424395115,-0.026513030511618574,1.2000000000000002,0.1704545449999999,555,0.02002611966040213
2019-02,-0.014532703383586101,4.4816890703380645,-0.040874973249307445,0.10000000000000009,0.08750000000000002,551,0.02554639392725022
2019-03,-0.0003001086651925333,6.6858944422792685,-0.06416194421728605,0.8999999999999999,0.030454545,551,0.02669383032496242
2019-04,-0.0017259100903214697,7.38905609893065,-0.09924428864039037,1.7000000000000002,0.0038095240000000086,546,0.02946332745412228
2019-05,-0.005404052208673141,6.0496474644129465,-0.1018479478744414,2.8,0.06565217400000001,544,0.026696271091733337
2019-06,-0.025825997603427242,4.953032424395115,-0.07382485980341436,3.9,0.03878787799999994,541,0.025401300414840122
2019-07,-0.01404140147116835,6.0496474644129465,-0.01580810661712828,4.8,0.020909091000000046,535,0.02946770121801201
2019-08,-0.006818463631691071,5.4739473917272,0.0208802271097559,4.7,0.07869565299999992,527,0.03446043585818437
2019-09,0.009576057873974642,5.4739473917272,0.035672572202945396,4.2,0.07428571400000006,524,0.02322909878926005
2019-10,0.004488429446969089,6.0496474644129465,0.03033469121387533,4.800000000000001,0.03826087,524,0.02238336251419959
2019-11,-0.012872212889759732,8.16616991256765,0.04341465715406834,4.3,0.04777056299999993,513,0.020049108586448483
2019-12,-0.004525525247772902,9.974182454814718,0.07539801748421127,3.3,0.17083333300000003,502,0.019853828000107043
2020-01,-0.021412880513054885,12.182493960703473,0.12647743909874887,3.3,0.13727272699999993,496,0.015778034118470785
2020-02,4.802980642384935e-06,9.974182454814718,0.13184419802823655,2.9000000000000004,4.7618999999943235e-05,496,0.01192151088011073
2020-03,0.017500186990263095,4.4816890703380645,0.09266467561590108,3.4,0.703636364,478,0.04291566502425681
2020-04,0.05387684948240351,1.3498588075760032,0.008251395594566446,4.7,0.5047619050000001,433,0.04030231300089859
2020-05,0.08128969421477528,1.1051709180756477,-0.01832594730465953,4.2,0.30134387399999996,420,0.051769568031632573
2020-06,0.045795255005471616,1.8221188003905089,0.013673301900209545,2.5,0.08893939400000006,422,0.04990172580219365
2020-07,0.025256198993161227,2.718281828459045,0.09917486318282709,1.2999999999999998,0.11984189700000003,421,0.05628130886400484
2020-08,-2.0127406483827492e-05,3.6692966676192444,0.13337285120524456,1.2,0.06262939900000009,421,0.05419660218278999
2020-09,0.0324480010753041,4.0551999668446745,0.11923036352197691,1.8000000000000003,0.09380952399999998,422,0.03104195345633798
2020-10,0.03390201524303452,3.3201169227365472,0.058550479292948765,1.5,0.0826086949999999,421,0.0378013314905683
