month,closeLogDiff,diff(G1000037)_9_abs,diff(G0008003)_12_abs,diff(G0000029)_12,logDiff(G0001596)_12,P9918147_exp,diff(G1400003)_12_exp
2008-05,-0.20143351929926376,786.2000000000007,1.0000000000000002,0.09999999999999964,0.35552562217550054,181.27224187515122,1.0714487325019002
2008-06,-0.1401358520518728,1904.0,1.0999999999999999,0.19999999999999973,0.4476184846809037,164.0219072999017,1.1216063566453185
2008-07,-0.1736029292571159,1493.0,1.2,0.2999999999999998,0.39337116347837764,164.0219072999017,1.1133597142108507
2008-08,-0.1547705637979173,57.20000000000073,1.4000000000000001,0.3999999999999999,0.5108105953902342,121.51041751873485,1.0130108288732194
2008-09,-0.09368593640176148,1447.5,1.3,0.3999999999999999,0.7064696344357664,73.69979369959579,1.0052171987937857
2008-10,-0.0064553568746709145,2703.1500000000015,1.1,0.0,0.6997813255205898,49.40244910553017,0.803601183003184
2008-11,0.07169899938517979,2887.5,0.7999999999999998,-0.2999999999999998,0.6709664674500537,18.17414536944306,0.7780011530563498
2008-12,0.034829659699490145,6063.75,0.5,-0.5999999999999999,0.5129083316147671,5.4739473917272,0.44281408790156795
2009-01,0.06076873613035261,9405.95,0.20000000000000018,-0.8,0.6050859495532102,9.025013499434122,0.5779054403839414
2009-02,0.10800840815393983,7451.0,0.10000000000000009,-0.4999999999999998,0.5054034525488245,6.6858944422792685,0.6696129124340379
2009-03,0.10794597929935174,6999.75,0.3999999999999999,-0.5999999999999999,0.4393321362348619,7.38905609893065,0.6893605094094604
2009-04,0.11575921456501875,6506.5,0.6000000000000001,-0.3999999999999999,0.42468450279029213,16.444646771097048,0.5429346947554724
2009-05,0.08814311683814818,7704.799999999999,1.0000000000000002,-0.4999999999999998,0.4294159244235978,16.444646771097048,0.5480399228031387
2009-06,0.03911074209322585,7185.75,1.2999999999999998,-0.7,0.5811163748500086,22.197951281441636,0.43428657603386356
2009-07,0.013192063315931868,9494.2,1.7999999999999998,-1.0,0.4553391831075153,18.17414536944306,0.38387801935709426
2009-08,-0.04186310761889234,3939.0,2.2,-1.1,0.3563344179792107,16.444646771097048,0.4429134270146668
2009-09,-0.07029435019274816,1424.0,2.5,-1.0,0.11429460093066801,9.025013499434122,0.46070587511182093
2009-10,-0.09861346904009188,231.39999999999964,2.7,-0.5000000000000002,-0.0486934076321468,18.17414536944306,0.5349030503289463
2009-11,-0.17501703386594267,805.0,2.6,-0.30000000000000004,-0.0904939975629766,14.879731724872837,0.6560338720536943
2009-12,-0.1768483960518027,38.0,2.5999999999999996,0.0,-0.08608361349341109,12.182493960703473,0.9375957775494965
2010-01,-0.10866652461758883,1884.7000000000007,2.4,-0.09999999999999987,0.05851465796076205,16.444646771097048,0.9176772554063938
2010-02,-0.05914853830124728,11.0,2.1999999999999997,-0.5,0.1411024927885247,14.879731724872837,0.8351992164606302
2010-03,-0.03636240265492363,2947.25,2.0,-0.7,0.13386966580182857,14.879731724872837,0.8105698285920516
2010-04,0.034657544968484666,2260.3999999999996,1.7,-0.9999999999999999,0.24427362918036621,18.17414536944306,0.7729632222081458
2010-05,0.08488322333986972,625.25,1.2999999999999998,-0.9,0.41259947262267715,24.532530197109352,0.48249566951909423
2010-06,0.08010139941959027,2869.0,1.1,-0.7999999999999999,0.22359144686233456,16.444646771097048,0.4376000121978228
2010-07,0.04387777128515527,6940.0,0.5000000000000001,-0.6,0.20861306806996893,14.879731724872837,0.4748133038016226
2010-08,0.05769281684038974,6717.25,0.20000000000000007,-0.4999999999999999,0.23353435146194812,14.879731724872837,0.4029374153578582
2010-09,0.06864868643121735,6059.5,0.20000000000000007,-0.7,0.17755037740699642,9.025013499434122,0.4031083075166733
2010-10,0.040237879351397166,3188.6000000000004,0.5,-1.1,0.2412433127630056,14.879731724872837,0.43203947755316013
2010-11,0.04889251429501923,1408.5,0.7,-0.8999999999999999,0.31477665839909896,20.085536923187668,0.5725020509933857
2010-12,0.08494192371259035,1376.3500000000004,0.9000000000000001,-1.0,0.20810634769422265,20.085536923187668,0.8750288524213488
2011-01,0.06653640652555509,806.6499999999996,1.0,-0.6000000000000001,0.12066209448205711,29.96410004739701,0.9297469216345511
2011-02,0.04835951784254083,2622.75,1.2,-0.19999999999999996,0.09993743710139746,29.96410004739701,1.1109327746934685
2011-03,-0.019517092012957038,1033.75,1.3,0.09999999999999987,0.07509726362514968,99.48431564193378,1.187936052113468
2011-04,-0.05303712725096066,2819.0,1.3,0.4,0.013094725959742703,99.48431564193378,1.334258827626053
2011-05,-0.055328242137312744,4529.5,1.2999999999999998,0.6,-0.10058358536579703,60.34028759736195,1.512220027311338
2011-06,-0.09086008380989558,4226.25,1.5,0.7000000000000001,-0.17461939723425246,44.701184493300815,1.4295166264055323
2011-07,-0.10169785396732034,3612.3999999999996,1.4,0.9,0.010528025463234059,29.96410004739701,1.5088373599232128
2011-08,-0.07980495575129481,864.75,1.4000000000000001,1.1,0.2154728760089295,33.11545195869231,1.3579908946054464
2011-09,-0.03983322116777677,1462.3999999999996,1.4000000000000001,1.2,0.47806572718485896,27.112638920657883,0.9666461971395843
2011-10,-0.04172393904201788,3201.0,1.5,1.5,0.5218542164758979,24.532530197109352,1.3150394519553719
2011-11,-0.05824424619941257,4889.25,1.5,1.4000000000000001,0.6330327766760888,24.532530197109352,1.507009574126364
2011-12,-0.04688178806685614,6729.200000000001,1.4,1.4000000000000001,0.6532508407688518,22.197951281441636,0.8330469987059917
2012-01,-0.049316818739266716,3807.1499999999996,1.3,1.2999999999999998,0.7432855914905865,27.112638920657883,0.7686071297019949
2012-02,-0.06513087738768605,3570.5,1.1,1.1,0.7578532640398166,27.112638920657883,0.5557214523557686
2012-03,-0.02601738139837345,3414.25,1.0,1.0999999999999999,0.9447555118611071,49.40244910553017,0.5192203717941442
2012-04,-0.014745076687603609,644.75,0.8999999999999999,0.9999999999999998,0.9672588665537205,24.532530197109352,0.4983288891295044
2012-05,0.00404639609085547,2331.5,0.8,0.7999999999999998,0.9495684836684912,20.085536923187668,0.4783451541406419
2012-06,0.045222025162204776,2618.0,0.5,0.6000000000000001,0.973302392392009,22.197951281441636,0.4226878022536042
2012-07,0.0793673339830834,2001.0,0.3999999999999999,0.30000000000000004,0.9396401602984774,20.085536923187668,0.3249201700058652
2012-08,0.0726582786535088,2857.05,0.19999999999999973,-0.10000000000000009,0.7663303193883095,36.59823444367799,0.42104056881704205
2012-09,0.0063434841149385135,1423.5499999999993,0.09999999999999964,0.0,0.48952996506175595,27.112638920657883,0.6655140998326721
2012-10,0.004300889615376446,2972.25,0.19999999999999973,-0.10000000000000009,0.4525345356314592,22.197951281441636,0.4462732664591579
2012-11,0.010828848448906137,1523.25,0.2999999999999998,-0.30000000000000027,0.26924961063258124,22.197951281441636,0.28143222156442904
2012-12,0.005581711388343846,1541.25,0.2999999999999998,-0.30000000000000027,0.14089406544343674,24.532530197109352,0.31709372233862554
2013-01,-0.015905337090631355,2403.5,0.3999999999999999,-0.3999999999999999,0.02656602213951942,27.112638920657883,0.3625886207118322
2013-02,-0.001469267411051134,1710.5,0.3999999999999999,-0.20000000000000018,-0.02195645116392342,27.112638920657883,0.46246846656136537
2013-03,0.03077199285566634,3188.6000000000004,0.5,-0.3999999999999999,-0.2606599922606794,24.532530197109352,0.41345904333866007
2013-04,0.0460109691208177,2987.0,0.6000000000000001,-0.5999999999999999,-0.26828516685186266,22.197951281441636,0.3040141743897081
2013-05,0.03926100902661106,1591.5999999999995,0.6000000000000001,-0.5999999999999999,-0.36555449161524045,22.197951281441636,0.41519601479496454
2013-06,0.03738603447434924,1165.75,0.5,-0.6000000000000001,-0.3983164037151603,20.085536923187668,0.6985290085086406
2013-07,0.03892148769481546,974.0,0.5,-0.40000000000000013,-0.4288773800306984,22.197951281441636,0.971970291270144
2013-08,0.025980089651282734,917.8000000000002,0.4999999999999998,-0.09999999999999987,-0.4444056611443017,20.085536923187668,1.2749779110006476
2013-09,0.03421697620495928,1291.5,0.4999999999999998,-0.30000000000000004,-0.40670579535785123,27.112638920657883,1.2822412506255474
2013-10,0.012506414622322104,1937.75,0.5000000000000002,-0.30000000000000004,-0.4459206079067517,20.085536923187668,1.2320110399714377
2013-11,0.01722633242207028,2425.55,0.5000000000000002,-0.19999999999999996,-0.4342151330887365,18.17414536944306,1.1335090576677647
2013-12,-0.0075121885645572095,2173.2000000000007,0.6000000000000001,-0.19999999999999996,-0.42749135821426343,20.085536923187668,1.3776896020805287
2014-01,-0.005747012990950984,1176.4499999999998,0.6000000000000001,-0.2999999999999998,-0.3606440453649249,22.197951281441636,1.2447577206489944
2014-02,-0.02630974830151689,6.649999999999636,0.6000000000000001,-0.3999999999999999,-0.3566294761532802,24.532530197109352,1.0081984245209736
2014-03,-0.0696906811683009,11.5,0.6000000000000001,-0.19999999999999996,-0.3110291262196281,24.532530197109352,1.0842322608650985
2014-04,-0.08552271010095136,850.5,0.5,0.10000000000000009,-0.3348671322987258,24.532530197109352,1.2496896470102548
2014-05,-0.09611431120580183,352.39999999999964,0.5999999999999999,0.30000000000000004,-0.30173912544645276,27.112638920657883,0.9661673865116105
2014-06,-0.09952071735127863,1145.5,0.7,0.2999999999999998,-0.38074062458567326,22.197951281441636,0.6072632709603981
2014-07,-0.1538841232072879,1383.0,0.7999999999999998,0.19999999999999996,-0.3984860285881755,27.112638920657883,0.5027004216239114
